name,lon,lat
ASSAULT,-122.40836857934458,37.78077842537316
WEAPON LAWS,-122.42002175522795,37.74539016807769
LARCENY/THEFT,-122.41994163626431,37.80774879044733
OTHER OFFENSES,-122.43406609469773,37.73408651435505
NON-CRIMINAL,-122.43228179167782,37.7642891955749
OTHER OFFENSES,-122.40458753960355,37.78673168085327
WARRANTS,-122.42335272432629,37.79953286292588
SUSPICIOUS OCC,-122.4187010032844,37.76510987862217
OTHER OFFENSES,-122.41796448376013,37.75869681664891
OTHER OFFENSES,-122.4109552489057,37.78413995095941
WARRANTS,-122.43855530136824,37.799643918658745
OTHER OFFENSES,-122.47837694593883,37.74287681305181
WEAPON LAWS,-122.42002175522795,37.74539016807769
ASSAULT,-122.42002175522795,37.74539016807769
PROSTITUTION,-122.42002175522795,37.74539016807769
DRUG/NARCOTIC,-122.40524246711405,37.74305069031124
PROSTITUTION,-122.42002175522795,37.74539016807769
WARRANTS,-122.42164447844698,37.74299701440755
OTHER OFFENSES,-122.40458753960355,37.78673168085327
OTHER OFFENSES,-122.40340479147905,37.775420706711
VEHICLE THEFT,-122.43779970346763,37.774991294436624
OTHER OFFENSES,-122.42057572093289,37.76418194637122
DRUG/NARCOTIC,-122.42057572093289,37.76418194637122
ASSAULT,-122.41108692372009,37.778163427876855
"SEX OFFENSES, FORCIBLE",-122.40952991327822,37.765718439528214
OTHER OFFENSES,-122.43487054364452,37.72458916090103
OTHER OFFENSES,-122.43487054364452,37.72458916090103
ASSAULT,-122.41219255572126,37.781604574125254
OTHER OFFENSES,-122.40093111396988,37.78719004674368
ROBBERY,-122.50989541823887,37.772313197681385
ROBBERY,-122.43171008258426,37.761141881332705
NON-CRIMINAL,-122.45942097333315,37.75879738838704
NON-CRIMINAL,-122.41742986085018,37.77853493543938
VANDALISM,-122.45942097333315,37.75879738838704
SUSPICIOUS OCC,-122.39223735334251,37.778520466178506
ASSAULT,-122.39223735334251,37.778520466178506
OTHER OFFENSES,-122.41174706282888,37.75103503216046
ROBBERY,-122.41108692372009,37.778163427876855
NON-CRIMINAL,-122.45353456066029,37.76916629780518
VANDALISM,-122.41048882930781,37.765605863870505
LARCENY/THEFT,-122.43406609469773,37.73408651435505
OTHER OFFENSES,-122.40105585658516,37.798581102084114
TRESPASS,-122.4124473731242,37.77563367344303
OTHER OFFENSES,-122.41241426358104,37.783003796453364
SECONDARY CODES,-122.40892838522899,37.79879396258946
DRIVING UNDER THE INFLUENCE,-122.49591718333248,37.7402833220533
OTHER OFFENSES,-122.4041727849484,37.80387520325211
OTHER OFFENSES,-122.45353456066029,37.76916629780518
ASSAULT,-122.42002175522795,37.74539016807769
ASSAULT,-122.40892838522899,37.79879396258946
NON-CRIMINAL,-122.4041727849484,37.80387520325211
OTHER OFFENSES,-122.40524246711405,37.74305069031124
OTHER OFFENSES,-122.432951589917,37.805052022888134
STOLEN PROPERTY,-122.432951589917,37.805052022888134
NON-CRIMINAL,-122.41197948749405,37.780903969675826
OTHER OFFENSES,-122.4187010032844,37.76510987862217
OTHER OFFENSES,-122.45766934807665,37.70954095114907
ROBBERY,-122.40105585658516,37.798581102084114
WARRANTS,-122.4163494281827,37.782556956307815
OTHER OFFENSES,-122.4163494281827,37.782556956307815
OTHER OFFENSES,-122.4163494281827,37.782556956307815
BURGLARY,-122.42335272432629,37.79953286292588
WARRANTS,-122.50542844272113,37.74542491918217
BURGLARY,-122.41815351339596,37.80313603125008
DRUG/NARCOTIC,-122.4202119649494,37.78822254242629
OTHER OFFENSES,-122.41815351339596,37.80313603125008
FRAUD,-122.4069709882245,37.772527360757046
BURGLARY,-122.432951589917,37.805052022888134
OTHER OFFENSES,-122.40892838522899,37.79879396258946
ASSAULT,-122.4123863797827,37.78253867473033
OTHER OFFENSES,-122.41815351339596,37.80313603125008
DRUG/NARCOTIC,-122.50542844272113,37.74542491918217
OTHER OFFENSES,-122.40340479147905,37.775420706711
WARRANTS,-122.43370821653532,37.71314522138513
VEHICLE THEFT,-122.42335272432629,37.79953286292588
ROBBERY,-122.40105585658516,37.798581102084114
VANDALISM,-122.50542844272113,37.74542491918217
ASSAULT,-122.50989541823887,37.772313197681385
ASSAULT,-122.50989541823887,37.772313197681385
WEAPON LAWS,-122.40105585658516,37.798581102084114
KIDNAPPING,-122.42002175522795,37.74539016807769
VEHICLE THEFT,-122.40105585658516,37.798581102084114
ASSAULT,-122.41108692372009,37.778163427876855
ROBBERY,-122.50989541823887,37.772313197681385
ASSAULT,-122.41108692372009,37.778163427876855
ROBBERY,-122.43406609469773,37.73408651435505
OTHER OFFENSES,-122.4109552489057,37.78413995095941
OTHER OFFENSES,-122.45766934807665,37.70954095114907
OTHER OFFENSES,-122.40524246711405,37.74305069031124
OTHER OFFENSES,-122.42030735572071,37.788698951164704
OTHER OFFENSES,-122.50989541823887,37.772313197681385
OTHER OFFENSES,-122.43370821653532,37.71314522138513
VEHICLE THEFT,-122.46629036966443,37.778994291097476
OTHER OFFENSES,-122.41469306525651,37.75889559475723
OTHER OFFENSES,-122.43746150234895,37.72116508074143
PROSTITUTION,-122.41607093281051,37.76121422366275
OTHER OFFENSES,-122.41750470314464,37.77654003803278
OTHER OFFENSES,-122.41750470314464,37.77654003803278
DRUG/NARCOTIC,-122.39472284517866,37.724756095950035
ASSAULT,-122.45969802249115,37.71817519596764
DRUG/NARCOTIC,-122.41517581157672,37.79706627907037
WARRANTS,-122.41197948749405,37.780903969675826
STOLEN PROPERTY,-122.46618330193706,37.76122238646725
WARRANTS,-122.41750470314464,37.77654003803278
ASSAULT,-122.43644305449035,37.78084932476237
STOLEN PROPERTY,-122.39472284517866,37.724756095950035
SECONDARY CODES,-122.45969802249115,37.71817519596764
VANDALISM,-122.41921219863598,37.76102441670228
FRAUD,-122.41197948749405,37.780903969675826
WARRANTS,-122.41921219863598,37.76102441670228
OTHER OFFENSES,-122.4410491634251,37.72334203932874
OTHER OFFENSES,-122.4410491634251,37.72334203932874
WARRANTS,-122.44661297883863,37.782245822391744
OTHER OFFENSES,-122.42173376776309,37.76329969459385
OTHER OFFENSES,-122.42173376776309,37.76329969459385
OTHER OFFENSES,-122.40738717209818,37.781068891878135
ASSAULT,-122.41998344769743,37.76827267636187
BURGLARY,-122.44661297883863,37.782245822391744
STOLEN PROPERTY,-122.44661297883863,37.782245822391744
OTHER OFFENSES,-122.44661297883863,37.782245822391744
OTHER OFFENSES,-122.44661297883863,37.782245822391744
DRUNKENNESS,-122.42607958054528,37.76142677574725
OTHER OFFENSES,-122.41517581157672,37.79706627907037
OTHER OFFENSES,-122.41891839021831,37.7859407304209
BURGLARY,-122.46618330193706,37.76122238646725
ASSAULT,-122.38723479576092,37.71940083338849
WARRANTS,-122.39653380353874,37.761923614628465
DRUG/NARCOTIC,-122.40738717209818,37.781068891878135
OTHER OFFENSES,-122.38723479576092,37.71940083338849
DRUG/NARCOTIC,-122.41517581157672,37.79706627907037
OTHER OFFENSES,-122.37936655428874,37.73427869154133
OTHER OFFENSES,-122.42607958054528,37.76142677574725
WARRANTS,-122.41474383538244,37.778719262789004
WARRANTS,-122.42197091902916,37.74237522452553
DRUG/NARCOTIC,-122.40341432601255,37.75252402026103
ASSAULT,-122.43746150234895,37.72116508074143
OTHER OFFENSES,-122.43746150234895,37.72116508074143
OTHER OFFENSES,-122.42607958054528,37.76142677574725
DRUG/NARCOTIC,-122.41634297762194,37.78244651355924
OTHER OFFENSES,-122.40341432601255,37.75252402026103
VEHICLE THEFT,-122.41517581157672,37.79706627907037
"SEX OFFENSES, FORCIBLE",-122.40030242151282,37.77779922904189
OTHER OFFENSES,-122.42002175522795,37.74539016807769
OTHER OFFENSES,-122.4361950200802,37.71569199967101
OTHER OFFENSES,-122.39472284517866,37.724756095950035
ROBBERY,-122.41994163626431,37.80774879044733
NON-CRIMINAL,-122.43180994733385,37.79750147805806
OTHER OFFENSES,-122.42089659873473,37.74403815491542
STOLEN PROPERTY,-122.41994163626431,37.80774879044733
OTHER OFFENSES,-122.43579704886429,37.76905787117586
NON-CRIMINAL,-122.40754490645249,37.76511929519941
OTHER OFFENSES,-122.41994163626431,37.80774879044733
OTHER OFFENSES,-122.4361950200802,37.71569199967101
OTHER OFFENSES,-122.42002175522795,37.74539016807769
OTHER OFFENSES,-122.39472284517866,37.724756095950035
VANDALISM,-122.39722869816923,37.73298124736952
OTHER OFFENSES,-122.39218441616596,37.745101531365
LOITERING,-122.45969802249115,37.71817519596764
OTHER OFFENSES,-122.42089659873473,37.74403815491542
LIQUOR LAWS,-122.40816295385729,37.780534538527796
VANDALISM,-122.43644305449035,37.78084932476237
DRUG/NARCOTIC,-122.41634297762194,37.78244651355924
VEHICLE THEFT,-122.39472284517866,37.724756095950035
STOLEN PROPERTY,-122.42562823942316,37.79834172911619
PROSTITUTION,-122.41048882930781,37.765605863870505
DRUG/NARCOTIC,-122.39472284517866,37.724756095950035
OTHER OFFENSES,-122.39472284517866,37.724756095950035
OTHER OFFENSES,-122.43644305449035,37.78084932476237
OTHER OFFENSES,-122.41634297762194,37.78244651355924
OTHER OFFENSES,-122.49558927435615,37.78152637953475
OTHER OFFENSES,-122.40419358697831,37.80398380919186
DRUG/NARCOTIC,-122.40816295385729,37.780534538527796
BURGLARY,-122.41750470314464,37.77654003803278
NON-CRIMINAL,-122.40419358697831,37.80398380919186
STOLEN PROPERTY,-122.39472284517866,37.724756095950035
DISORDERLY CONDUCT,-122.41048882930781,37.765605863870505
DRUG/NARCOTIC,-122.41197948749405,37.780903969675826
LARCENY/THEFT,-122.40681006219708,37.79646313649229
ASSAULT,-122.39599764258304,37.71994691703005
WARRANTS,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.48356927083759,37.7230650556781
DRIVING UNDER THE INFLUENCE,-122.40754490645249,37.76511929519941
TRESPASS,-122.38723479576092,37.71940083338849
ASSAULT,-122.40985372994119,37.78338623793817
OTHER OFFENSES,-122.42473435211276,37.756739337935535
WARRANTS,-122.40340479147905,37.775420706711
LARCENY/THEFT,-122.40586165724629,37.78662723254503
ROBBERY,-122.41875384815205,37.756225011974436
OTHER OFFENSES,-122.48356927083759,37.7230650556781
ASSAULT,-122.40341432601255,37.75252402026103
OTHER OFFENSES,-122.39472284517866,37.724756095950035
OTHER OFFENSES,-122.43579704886429,37.76905787117586
ASSAULT,-122.39722869816923,37.73298124736952
ASSAULT,-122.40341432601255,37.75252402026103
WARRANTS,-122.40874682968055,37.772075184647676
WARRANTS,-122.44431402518808,37.71310834332644
LARCENY/THEFT,-122.40196836177263,37.735613803478266
DRUG/NARCOTIC,-122.43691008841714,37.79985281453218
OTHER OFFENSES,-122.41829961944063,37.771537628160466
OTHER OFFENSES,-122.4177422045949,37.761878431662325
LARCENY/THEFT,-122.41004163181594,37.78195365372572
STOLEN PROPERTY,-122.41004163181594,37.78195365372572
OTHER OFFENSES,-122.43691008841714,37.79985281453218
ROBBERY,-122.4076335207421,37.78418935014246
OTHER OFFENSES,-122.40518456966673,37.78887621835383
OTHER OFFENSES,-122.4076335207421,37.78418935014246
VANDALISM,-122.43335939438816,37.726589026036
OTHER OFFENSES,-122.47717237075098,37.76355845967802
OTHER OFFENSES,-122.38724435333972,37.71951300014744
NON-CRIMINAL,-122.46591946689342,37.758445070869854
WARRANTS,-122.46591946689342,37.758445070869854
STOLEN PROPERTY,-122.46591946689342,37.758445070869854
ASSAULT,-122.40784537411074,37.78509432101032
BURGLARY,-122.43621597279949,37.800332417759
NON-CRIMINAL,-122.41422270476299,37.76532508532617
OTHER OFFENSES,-122.4162938209353,37.77749367773503
BURGLARY,-122.41004163181594,37.78195365372572
ASSAULT,-122.41544875956171,37.77829352012903
TRESPASS,-122.38837987391929,37.78331040670147
WARRANTS,-122.38837987391929,37.78331040670147
WARRANTS,-122.40764532531959,37.77697901298192
ARSON,-122.42209781733251,37.7678105248182
OTHER OFFENSES,-122.4789025133362,37.742907976123206
DRUG/NARCOTIC,-122.40764532531959,37.77697901298192
OTHER OFFENSES,-122.45364594949392,37.723272551103314
WARRANTS,-122.40518456966673,37.78887621835383
WARRANTS,-122.45364594949392,37.723272551103314
ASSAULT,-122.40781699823437,37.767701263552375
ASSAULT,-122.41422270476299,37.76532508532617
DRUG/NARCOTIC,-122.40764532531959,37.77697901298192
NON-CRIMINAL,-122.402346586116,37.78900333821394
DRUNKENNESS,-122.40871060666346,37.78097067220534
ASSAULT,-122.4265297142264,37.78604276809421
DRUG/NARCOTIC,-122.42209781733251,37.7678105248182
LARCENY/THEFT,-122.38837987391929,37.78331040670147
WARRANTS,-122.40871060666346,37.78097067220534
SECONDARY CODES,-122.4076335207421,37.78418935014246
OTHER OFFENSES,-122.4177422045949,37.761878431662325
WARRANTS,-122.4177422045949,37.761878431662325
OTHER OFFENSES,-122.4162938209353,37.77749367773503
BURGLARY,-122.41004163181594,37.78195365372572
WARRANTS,-122.42209781733251,37.7678105248182
ASSAULT,-122.45168710926704,37.760483972278465
TRESPASS,-122.42207442011616,37.78824542273404
OTHER OFFENSES,-122.4789025133362,37.742907976123206
WARRANTS,-122.41694856587593,37.780468926847924
OTHER OFFENSES,-122.44609149741406,37.71159251470911
OTHER OFFENSES,-122.41812008648995,37.76030123403974
ROBBERY,-122.40891322980788,37.781211650766274
STOLEN PROPERTY,-122.43621597279949,37.800332417759
SECONDARY CODES,-122.38769458744132,37.72055523987122
OTHER OFFENSES,-122.41586381829671,37.74821301072837
BURGLARY,-122.50989541823887,37.772313197681385
WARRANTS,-122.38769458744132,37.72055523987122
OTHER OFFENSES,-122.43621597279949,37.800332417759
VEHICLE THEFT,-122.46591946689342,37.758445070869854
OTHER OFFENSES,-122.42207442011616,37.78824542273404
OTHER OFFENSES,-122.44609149741406,37.71159251470911
TRESPASS,-122.50989541823887,37.772313197681385
OTHER OFFENSES,-122.3903980903353,37.73281025232461
OTHER OFFENSES,-122.42207442011616,37.78824542273404
VEHICLE THEFT,-122.46591946689342,37.758445070869854
BURGLARY,-122.41829961944063,37.771537628160466
OTHER OFFENSES,-122.40196836177263,37.735613803478266
WEAPON LAWS,-122.41422270476299,37.76532508532617
FRAUD,-122.4265297142264,37.78604276809421
ASSAULT,-122.4265297142264,37.78604276809421
OTHER OFFENSES,-122.41797539035136,37.77375093796481
OTHER OFFENSES,-122.39915226019907,37.79101661306821
OTHER OFFENSES,-122.45168710926704,37.760483972278465
OTHER OFFENSES,-122.45168710926704,37.760483972278465
OTHER OFFENSES,-122.45228966049213,37.72569335757029
WARRANTS,-122.40340479147905,37.775420706711
FORGERY/COUNTERFEITING,-122.41860030588991,37.75462558728376
BURGLARY,-122.45872327230605,37.72590615959474
DISORDERLY CONDUCT,-122.38724435333972,37.71951300014744
OTHER OFFENSES,-122.41829961944063,37.771537628160466
OTHER OFFENSES,-122.38905627705944,37.71882202740071
TRESPASS,-122.38905627705944,37.71882202740071
SECONDARY CODES,-122.38905627705944,37.71882202740071
BURGLARY,-122.45725877845804,37.76492432322425
DRUG/NARCOTIC,-122.4076335207421,37.78418935014246
OTHER OFFENSES,-122.40340479147905,37.775420706711
ASSAULT,-122.40912963366863,37.78380666314242
DRUNKENNESS,-122.40784413679188,37.776746219538886
WEAPON LAWS,-122.4310463660887,37.78302957160442
ASSAULT,-122.41672353622428,37.73523172193735
LARCENY/THEFT,-122.41696284350658,37.79296084409077
WARRANTS,-122.43168292832969,37.803266802688704
ASSAULT,-122.40784413679188,37.776746219538886
WARRANTS,-122.39054934937576,37.78297619615726
ASSAULT,-122.40831078023226,37.7203514651097
NON-CRIMINAL,-122.41259338342859,37.760482018090784
OTHER OFFENSES,-122.43102870271332,37.765867239453186
LARCENY/THEFT,-122.47564746078615,37.72852806274646
BURGLARY,-122.47722970811635,37.762602859750345
ROBBERY,-122.4186189533387,37.773052554765336
WEAPON LAWS,-122.47722970811635,37.762602859750345
WEAPON LAWS,-122.47722970811635,37.762602859750345
ASSAULT,-122.4310463660887,37.78302957160442
WARRANTS,-122.4310463660887,37.78302957160442
LARCENY/THEFT,-122.47722970811635,37.762602859750345
WEAPON LAWS,-122.41530838881563,37.76531613563503
NON-CRIMINAL,-122.41180013475322,37.78408903668685
WARRANTS,-122.41180013475322,37.78408903668685
DRUG/NARCOTIC,-122.47722970811635,37.762602859750345
ASSAULT,-122.40831078023226,37.7203514651097
WARRANTS,-122.40738717209818,37.781068891878135
TRESPASS,-122.39123221352018,37.73139087777752
DRUG/NARCOTIC,-122.41512058933772,37.781758936640536
OTHER OFFENSES,-122.41297053759102,37.78578837668877
WARRANTS,-122.41297053759102,37.78578837668877
WARRANTS,-122.39054934937576,37.78297619615726
WARRANTS,-122.40305161283648,37.75961704164701
DRUG/NARCOTIC,-122.45340686051992,37.78641641959396
DRUG/NARCOTIC,-122.47722970811635,37.762602859750345
WARRANTS,-122.4186189533387,37.773052554765336
ASSAULT,-122.4186189533387,37.773052554765336
ASSAULT,-122.41791386187559,37.763588763842506
ASSAULT,-122.41791386187559,37.763588763842506
OTHER OFFENSES,-122.46989947580695,37.72864889042886
OTHER OFFENSES,-122.43370821653532,37.71314522138513
OTHER OFFENSES,-122.40340479147905,37.775420706711
FRAUD,-122.4158218911639,37.78729329108769
ASSAULT,-122.41791386187559,37.763588763842506
OTHER OFFENSES,-122.41004163181594,37.78195365372572
OTHER OFFENSES,-122.41638948387946,37.71121234541845
NON-CRIMINAL,-122.4158218911639,37.78729329108769
WARRANTS,-122.4079750930433,37.780309908281374
OTHER OFFENSES,-122.47722970811635,37.762602859750345
DRUG/NARCOTIC,-122.40738717209818,37.781068891878135
OTHER OFFENSES,-122.43102870271332,37.765867239453186
OTHER OFFENSES,-122.43102870271332,37.765867239453186
WARRANTS,-122.47827820633243,37.72094516162954
OTHER OFFENSES,-122.42298154662512,37.776882093501854
OTHER OFFENSES,-122.47722970811635,37.762602859750345
DRUG/NARCOTIC,-122.4461315431565,37.709658313123285
WARRANTS,-122.41275875949897,37.78509609637261
OTHER OFFENSES,-122.41004163181594,37.78195365372572
LIQUOR LAWS,-122.51003355759977,37.772306555995605
TRESPASS,-122.39054934937576,37.78297619615726
WARRANTS,-122.39638183688473,37.7817492235226
WARRANTS,-122.47722970811635,37.762602859750345
OTHER OFFENSES,-122.40533320020769,37.753064494309136
OTHER OFFENSES,-122.40533320020769,37.753064494309136
VANDALISM,-122.47722970811635,37.762602859750345
OTHER OFFENSES,-122.47150549001715,37.77689093509274
WARRANTS,-122.40828724839363,37.7418029930971
DRUG/NARCOTIC,-122.45340686051992,37.78641641959396
DRUG/NARCOTIC,-122.45340686051992,37.78641641959396
NON-CRIMINAL,-122.43340929426132,37.767459890623755
WARRANTS,-122.41527002365143,37.80589801136614
OTHER OFFENSES,-122.45725877845804,37.76492432322425
NON-CRIMINAL,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.4717968769137,37.73103109536214
OTHER OFFENSES,-122.41259338342859,37.760482018090784
WARRANTS,-122.405112001355,37.77984315709311
WARRANTS,-122.43340929426132,37.767459890623755
ASSAULT,-122.4534813455352,37.773052871338244
OTHER OFFENSES,-122.42727064064621,37.79813360208539
WEAPON LAWS,-122.42298154662512,37.776882093501854
ROBBERY,-122.4310463660887,37.78302957160442
OTHER OFFENSES,-122.41360932898488,37.784696907903964
OTHER OFFENSES,-122.41360932898488,37.784696907903964
OTHER OFFENSES,-122.40912963366863,37.78380666314242
OTHER OFFENSES,-122.4310463660887,37.78302957160442
OTHER OFFENSES,-122.42727064064621,37.79813360208539
ASSAULT,-122.40340479147905,37.775420706711
ASSAULT,-122.4310463660887,37.78302957160442
TRESPASS,-122.51003355759977,37.772306555995605
WARRANTS,-122.4461315431565,37.709658313123285
WEAPON LAWS,-122.41530838881563,37.76531613563503
OTHER OFFENSES,-122.4167081539928,37.768471566409175
OTHER OFFENSES,-122.41530838881563,37.76531613563503
OTHER OFFENSES,-122.41638948387946,37.71121234541845
OTHER OFFENSES,-122.45826732916471,37.763415856488294
WARRANTS,-122.44660721494972,37.720723126878895
ASSAULT,-122.40970842372069,37.78282764988379
OTHER OFFENSES,-122.44660721494972,37.720723126878895
DRUG/NARCOTIC,-122.4122241647361,37.78207293120293
OTHER OFFENSES,-122.44660721494972,37.720723126878895
NON-CRIMINAL,-122.42484273884486,37.785765227641036
OTHER OFFENSES,-122.42484273884486,37.785765227641036
OTHER OFFENSES,-122.4167081539928,37.768471566409175
ASSAULT,-122.41634297762194,37.78244651355924
WEAPON LAWS,-122.41530838881563,37.76531613563503
OTHER OFFENSES,-122.43102870271332,37.765867239453186
LARCENY/THEFT,-122.40761288538702,37.788448601970465
WEAPON LAWS,-122.41530838881563,37.76531613563503
OTHER OFFENSES,-122.41297053759102,37.78578837668877
WARRANTS,-122.40594229089632,37.76965974232126
DISORDERLY CONDUCT,-122.41158289924401,37.76684071916451
WARRANTS,-122.40594229089632,37.76965974232126
OTHER OFFENSES,-122.41158289924401,37.76684071916451
OTHER OFFENSES,-122.40970842372069,37.78282764988379
TRESPASS,-122.41158289924401,37.76684071916451
OTHER OFFENSES,-122.41899637199913,37.782168913829175
OTHER OFFENSES,-122.39739089150228,37.72993996774334
OTHER OFFENSES,-122.41899637199913,37.782168913829175
OTHER OFFENSES,-122.51003355759977,37.772306555995605
DRUNKENNESS,-122.51003355759977,37.772306555995605
OTHER OFFENSES,-122.41022014296566,37.80132256920577
OTHER OFFENSES,-122.39739089150228,37.72993996774334
OTHER OFFENSES,-122.47681374528759,37.75983410693648
WARRANTS,-122.42804966293656,37.80234442435139
DRUG/NARCOTIC,-122.42804966293656,37.80234442435139
WARRANTS,-122.41356409174415,37.77951403006305
OTHER OFFENSES,-122.39987016514887,37.78542585632044
OTHER OFFENSES,-122.42158168137036,37.761700717951754
OTHER OFFENSES,-122.41790397756377,37.785167087551706
OTHER OFFENSES,-122.4163494281827,37.782556956307815
NON-CRIMINAL,-122.44092387643356,37.773635106546784
ASSAULT,-122.41316085096972,37.77745666118072
DRUG/NARCOTIC,-122.4163494281827,37.782556956307815
OTHER OFFENSES,-122.42158168137036,37.761700717951754
ROBBERY,-122.40684425627676,37.739401252810886
WARRANTS,-122.47564746078615,37.72852806274646
VANDALISM,-122.45782985343092,37.74072233487298
WARRANTS,-122.40653911514815,37.75648641093089
LARCENY/THEFT,-122.40684425627676,37.739401252810886
OTHER OFFENSES,-122.42556492400226,37.78127016117261
ASSAULT,-122.40684425627676,37.739401252810886
OTHER OFFENSES,-122.40653911514815,37.75648641093089
TRESPASS,-122.38837987391929,37.78331040670147
LARCENY/THEFT,-122.42487368861894,37.79460726500514
ASSAULT,-122.38839591042596,37.73829068845285
ASSAULT,-122.50051861866596,37.77461463963841
ROBBERY,-122.41251534135559,37.780477748050814
OTHER OFFENSES,-122.41827216642211,37.76190296130221
OTHER OFFENSES,-122.47681374528759,37.75983410693648
WARRANTS,-122.41431785788087,37.77994440520465
OTHER OFFENSES,-122.41474383538244,37.778719262789004
OTHER OFFENSES,-122.41126861336849,37.78225008731672
OTHER OFFENSES,-122.43667207675648,37.777537548997344
ASSAULT,-122.42556492400226,37.78127016117261
NON-CRIMINAL,-122.42487368861894,37.79460726500514
NON-CRIMINAL,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.40859511086857,37.78370693015445
WARRANTS,-122.40816295385729,37.780534538527796
SECONDARY CODES,-122.38211024268671,37.729975692995744
ASSAULT,-122.43499478308868,37.76006971065671
ASSAULT,-122.38211024268671,37.729975692995744
OTHER OFFENSES,-122.40340479147905,37.775420706711
TRESPASS,-122.45782985343092,37.74072233487298
SUSPICIOUS OCC,-122.40340479147905,37.775420706711
WEAPON LAWS,-122.41126861336849,37.78225008731672
OTHER OFFENSES,-122.41136789647051,37.79452479949182
WARRANTS,-122.41607528505143,37.78444966127913
OTHER OFFENSES,-122.41610969927632,37.7507718949448
WARRANTS,-122.40340479147905,37.775420706711
DRUG/NARCOTIC,-122.41790397756377,37.785167087551706
DRUG/NARCOTIC,-122.4163494281827,37.782556956307815
LARCENY/THEFT,-122.43305222388449,37.7974547210515
WEAPON LAWS,-122.41251534135559,37.780477748050814
ASSAULT,-122.43667207675648,37.777537548997344
ASSAULT,-122.38837987391929,37.78331040670147
MISSING PERSON,-122.49290308798949,37.77496296475653
MISSING PERSON,-122.49290308798949,37.77496296475653
OTHER OFFENSES,-122.43499478308868,37.76006971065671
OTHER OFFENSES,-122.47564746078615,37.72852806274646
NON-CRIMINAL,-122.47636587461895,37.7374071697733
OTHER OFFENSES,-122.40550568919134,37.714186262499034
ASSAULT,-122.43667207675648,37.777537548997344
ASSAULT,-122.47730912060256,37.76544607158254
TRESPASS,-122.4175445718022,37.76575224815854
WARRANTS,-122.40859511086857,37.78370693015445
WARRANTS,-122.41717099388944,37.782454024946176
DRUG/NARCOTIC,-122.41790397756377,37.785167087551706
ASSAULT,-122.42556492400226,37.78127016117261
BURGLARY,-122.42487368861894,37.79460726500514
WARRANTS,-122.3961640585324,37.77623287532988
NON-CRIMINAL,-122.40550568919134,37.714186262499034
OTHER OFFENSES,-122.48953860171179,37.77232469662697
FRAUD,-122.49108470666451,37.74702941944292
VEHICLE THEFT,-122.47564746078615,37.72852806274646
ROBBERY,-122.47730912060256,37.76544607158254
WARRANTS,-122.41729532252629,37.7862578545865
ASSAULT,-122.47730912060256,37.76544607158254
FRAUD,-122.42090696864229,37.784067668377524
WARRANTS,-122.39987016514887,37.78542585632044
ASSAULT,-122.41316085096972,37.77745666118072
OTHER OFFENSES,-122.47636587461895,37.7374071697733
ASSAULT,-122.40901120663872,37.78113405682432
OTHER OFFENSES,-122.39459145637278,37.72472740825373
OTHER OFFENSES,-122.40653911514815,37.75648641093089
ASSAULT,-122.44034121657604,37.71135877426846
OTHER OFFENSES,-122.44092387643356,37.773635106546784
WARRANTS,-122.42090696864229,37.784067668377524
ASSAULT,-122.41251534135559,37.780477748050814
NON-CRIMINAL,-122.49108470666451,37.74702941944292
BURGLARY,-122.40550568919134,37.714186262499034
NON-CRIMINAL,-122.40427017948574,37.784478853874475
TRESPASS,-122.40653911514815,37.75648641093089
ASSAULT,-122.44034121657604,37.71135877426846
WEAPON LAWS,-122.38343394875479,37.7297381449981
DRUG/NARCOTIC,-122.43644744105431,37.72378861089441
OTHER OFFENSES,-122.41698511899756,37.782421386360845
OTHER OFFENSES,-122.41251534135559,37.780477748050814
OTHER OFFENSES,-122.43644744105431,37.72378861089441
OTHER OFFENSES,-122.41265189435406,37.77951316688882
FRAUD,-122.42116914149321,37.77591816361135
KIDNAPPING,-122.42055675144245,37.71089458149139
ASSAULT,-122.42055675144245,37.71089458149139
WARRANTS,-122.41938592708568,37.762833092679465
VEHICLE THEFT,-122.41811109675794,37.80701999986013
WARRANTS,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.41161507540771,37.78316141093946
OTHER OFFENSES,-122.41951570840605,37.76342923284962
ASSAULT,-122.41004163181594,37.78195365372572
OTHER OFFENSES,-122.39516315448759,37.78430969986759
OTHER OFFENSES,-122.41161507540771,37.78316141093946
DRUG/NARCOTIC,-122.43644744105431,37.72378861089441
OTHER OFFENSES,-122.41951570840605,37.76342923284962
OTHER OFFENSES,-122.41951570840605,37.76342923284962
OTHER OFFENSES,-122.4042260783963,37.710408878240116
OTHER OFFENSES,-122.4042260783963,37.710408878240116
MISSING PERSON,-122.412052145525,37.75502014254473
WARRANTS,-122.41356409174415,37.77951403006305
FRAUD,-122.40979166229265,37.79850834804346
LARCENY/THEFT,-122.40979166229265,37.79850834804346
NON-CRIMINAL,-122.40979166229265,37.79850834804346
LARCENY/THEFT,-122.40979166229265,37.79850834804346
OTHER OFFENSES,-122.42116914149321,37.77591816361135
OTHER OFFENSES,-122.41431785788087,37.77994440520465
OTHER OFFENSES,-122.42758702155928,37.782984699166704
